account_id,account_hash,account_type,region,balance,opened_date,holder_age
4967,cfe60d25d9bc,checking,EU-West,403526.51,2021-07-17,33
4968,cfe0c99d1910,business,APAC,111362.57,2019-06-05,61
4969,010789daf934,checking,US-East,30625.44,2018-03-12,78
4970,1ca7d4eb41ec,checking,EU-West,206083.11,2021-11-13,67
4971,01dcef2579a0,savings,US-West,492367.81,2020-02-08,80
4972,6275396c0469,business,US-Central,181480.28,2018-10-22,38
4973,48be0b2b161f,checking,US-Central,375090.2,2019-09-19,52
4974,2745f3f47b5b,savings,EU-West,307699.18,2021-07-25,77
4975,0a4756bfc1ca,savings,US-West,81504.38,2022-10-15,54
4976,2d8e25245424,checking,US-East,316964.04,2019-12-22,50
4977,e4b43d62991f,business,EU-West,39991.43,2019-10-02,42
4978,ca9e83835f04,savings,APAC,21975.36,2022-02-06,60
4979,06ab653c8391,checking,US-West,433165.9,2022-06-07,75
4980,039b0baa42b3,savings,EU-West,295609.79,2018-01-13,58
4981,31b8fccab5bd,savings,US-Central,306280.34,2018-08-01,39
4982,9fe90d5be81c,business,APAC,312167.36,2019-02-13,76
4983,8a0c3fd0d7aa,business,EU-West,445614.87,2022-08-13,26
4984,e9f20eff228b,savings,US-East,482205.47,2019-10-02,44
4985,0b69ae4a0b27,business,EU-West,272889.89,2020-03-07,36
4986,c0c3dad46fa8,savings,US-West,424200.16,2019-10-17,27
4987,704d956a7c2b,savings,US-Central,28083.57,2018-06-05,29
4988,933e3d7cb0f5,savings,US-West,448465.22,2021-10-31,67
4989,3f5184929662,business,US-West,173337.92,2020-12-10,65
4990,78e7afd0e6fc,checking,EU-West,38224.66,2019-06-05,22
4991,14695a0069f3,checking,APAC,232080.97,2021-08-08,28
4992,392b252630ad,business,US-Central,12086.71,2021-06-16,33
4993,0791e1ada524,business,US-East,495235.73,2021-09-16,58
4994,4355d859bdf2,checking,EU-West,216917.18,2022-03-15,24
4995,e5cad2aa61a3,business,US-Central,117069.09,2019-06-02,32
4996,e2d9f4ec531f,checking,US-East,249858.03,2021-09-07,23
4997,d4296831ba44,savings,EU-East,380202.17,2019-06-06,40
4998,59933cb8387f,business,US-East,85435.23,2019-06-08,76
4999,50bbaa18bc32,business,APAC,83000.62,2022-06-26,66
5000,a893c7517ea6,business,US-West,78391.41,2022-04-03,70
5001,2280a450de72,checking,EU-East,479107.81,2022-05-23,75
5002,22a4d8c6a704,checking,US-Central,393090.58,2021-01-29,29
5003,e382f6d8ddaf,business,EU-East,429777.05,2018-04-08,61
5004,a8e57be93886,checking,US-East,422387.05,2019-12-27,73
5005,9a8bdd2f8f30,business,US-East,60187.08,2020-03-14,70
5006,d6fb28f4a46a,savings,EU-East,215112.61,2018-11-20,39
5007,7695e0468df9,savings,US-East,238665.52,2018-04-04,32
5008,732b86cf4fff,checking,US-Central,374942.84,2021-12-30,56
5009,bcce6f7971e6,checking,EU-East,147743.65,2018-05-10,21
5010,417e509a503b,business,US-West,182750.83,2019-05-21,65
5011,8683692194fe,checking,EU-West,125376.17,2022-03-28,43
5012,b08abc12c523,checking,US-West,280620.79,2022-07-26,50
5013,517f490ad4de,savings,US-East,379365.45,2019-07-31,77
5014,7b3871f38f1a,checking,EU-West,321215.02,2021-10-22,40
5015,65ac3053b157,checking,EU-East,292057.59,2019-06-11,35
5016,5edf4b2258b7,business,EU-East,378781.76,2018-11-13,65
5017,5d12784c58d2,checking,US-West,112459.79,2020-12-10,19
5018,8e589960588e,savings,APAC,127404.62,2020-12-06,24
5019,b862e7898320,business,EU-West,327714.8,2019-08-12,71
5020,4c37f25fec32,business,APAC,23499.25,2018-09-20,38
5021,8cee01ab6278,checking,US-Central,487301.19,2022-07-22,66
5022,348a71f1871e,savings,APAC,255627.66,2022-08-27,49
5023,995ce212f772,checking,US-Central,292317.22,2021-09-15,71
5024,4b15e6504dfe,checking,EU-East,62716.14,2019-10-08,31
5025,86f58cf17e5d,savings,US-West,52475.86,2020-08-13,57
5026,6862637d252f,savings,US-Central,144541.25,2018-04-17,48
5027,616ca1c436e4,business,US-West,284043.24,2021-03-18,62
5028,29ea52744adc,savings,US-East,242264.11,2018-05-27,34
5029,4543bbc36a02,business,US-East,14878.39,2022-10-16,63
5030,ba1a6523d426,savings,EU-West,263983.87,2019-06-09,74
5031,fd6bed7b9d94,business,US-Central,457686.81,2020-10-29,51
5032,610cd75828d4,savings,APAC,466722.36,2020-03-22,66
5033,7dc24da9f823,savings,US-Central,390388.44,2019-03-03,56
5034,e699e3cf58fc,savings,EU-West,472819.81,2020-02-14,46
5035,8c37572d61d9,checking,EU-West,189284.93,2018-10-04,21
5036,d561b38bbc1c,savings,EU-West,131731.93,2022-04-21,27
5037,47697883af1c,business,US-East,271661.28,2018-01-14,30
5038,4d930a8709fa,business,EU-East,105431.9,2020-06-12,58
5039,f457506a0257,savings,US-West,395279.47,2018-11-12,61
5040,45c4f4f135ea,business,US-Central,2473.1,2021-04-14,31
5041,2a5c30b29dd4,checking,US-Central,58571.66,2021-04-04,19
5042,9df4acec2162,savings,EU-East,387100.12,2018-10-08,39
5043,3d41f91a0d12,savings,US-Central,66286.08,2020-09-16,76
5044,cbb0e2181733,savings,EU-East,144905.58,2020-05-31,53
5045,df11b2e6a724,checking,APAC,370308.57,2018-04-16,45
5046,c09c043f69de,savings,EU-West,261667.55,2019-02-07,47
5047,018a9aab7dc0,checking,US-Central,417130.29,2019-10-08,53
5048,77c9edc8b712,checking,US-Central,122127.91,2018-05-18,42
5049,b853d30373fd,checking,EU-East,414999.05,2019-07-03,78
5050,2060885bf9ff,checking,EU-East,110184.77,2020-11-21,31
5051,83311c803b6e,savings,US-West,299747.85,2021-07-02,26
5052,8f3ed69906d5,business,EU-West,20979.17,2022-02-25,59
5053,a09c0907c38f,savings,US-West,90502.13,2021-01-05,69
5054,d71da419e136,savings,US-West,145210.85,2021-02-18,73
5055,37c6f6d455fe,checking,US-East,127054.03,2018-03-03,69
5056,199149023af4,savings,APAC,152359.73,2021-05-18,80
5057,16fc4cad5273,savings,APAC,244773.12,2019-11-05,61
5058,ee737142c554,business,EU-West,428121.29,2022-11-16,20
5059,c19f68f0ec8a,business,EU-East,20021.6,2019-07-19,80
5060,d086cb00c080,savings,EU-East,34019.29,2020-05-04,37
5061,fc3a42c0d7eb,savings,US-Central,287524.57,2020-01-17,78
5062,a904c8afe890,checking,EU-East,192534.53,2020-07-12,67
5063,d8ea6e7efcaf,business,US-West,386680.17,2018-03-06,34
5064,5d48e1fbbff9,savings,EU-West,102876.42,2018-02-13,75
5065,b1b7dd2ed406,business,APAC,290320.54,2020-04-02,77
5066,6cad1cec0a2e,business,APAC,10187.25,2018-04-15,69
5067,82303a58404b,business,APAC,248506.72,2018-08-13,74
5068,ef03e9e78516,savings,EU-East,319599.69,2019-10-05,74
5069,54cf651a5c57,checking,EU-West,427757.98,2019-03-16,76
5070,4ac733067720,checking,APAC,251479.65,2018-11-27,68
5071,2c07af27f4a6,savings,APAC,227016.26,2020-11-02,22
5072,a9de9de98ba4,business,EU-West,476448.5,2021-10-19,54
5073,a700b482e0da,checking,EU-West,160205.31,2021-04-19,47
5074,7508403f0ad9,checking,EU-West,123698.8,2019-01-06,66
5075,179bdf5d714c,checking,US-East,131918.78,2018-05-24,72
5076,12fa6b801355,savings,EU-East,458607.75,2019-11-11,44
5077,655e1b5f38ae,checking,US-West,192579.06,2020-07-09,69
5078,0fa5bdd68d90,business,US-West,274653.44,2020-09-04,22
5079,944b0b1f2ce1,checking,EU-East,420049.15,2021-02-07,28
5080,920c9d25c299,savings,EU-East,311933.98,2022-10-06,72
5081,f7a840d7c527,business,US-Central,455906.93,2020-12-29,28
5082,7e32bd550e01,business,APAC,291291.73,2019-06-13,57
5083,ecbc4b3b353e,savings,US-East,319124.12,2022-12-06,36
5084,717212f47f24,business,APAC,173902.63,2018-07-24,53
5085,3ecd998f8a7d,savings,US-Central,96731.2,2022-05-14,63
5086,302bd0936a38,checking,APAC,397420.96,2019-04-10,31
5087,0615fab470f3,savings,US-West,62076.92,2020-07-22,38
5088,a1729f5279ef,business,EU-West,485474.32,2020-01-25,19
5089,a4d8eb822a21,checking,EU-West,375712.88,2020-10-06,71
5090,429b1f243a29,savings,EU-East,355022.19,2019-06-08,72
5091,30ff4a71ec80,savings,APAC,152782.33,2018-07-15,18
5092,e4c2f748b928,business,APAC,135937.12,2018-05-02,68
5093,eae6680e437c,savings,EU-West,22663.35,2020-06-29,33
5094,903f127cc72a,checking,US-East,363319.79,2022-05-05,37
5095,64b5c00f278d,checking,EU-West,384388.65,2022-05-08,56
5096,c41bc0766c33,checking,EU-East,205620.94,2020-09-22,65
5097,63e57b99d2b0,checking,APAC,280951.87,2018-11-27,60
5098,7872d486bc82,business,US-Central,77019.02,2019-11-08,77
5099,1ead1b8fdf0f,business,US-Central,129385.7,2019-02-27,55
5100,c59bea4e1410,savings,EU-East,411434.34,2021-12-27,56
5101,056f770117c0,savings,US-East,398501.43,2018-11-02,59
5102,f3e07a5b1ebd,savings,APAC,97533.6,2021-05-06,44
5103,41e4c818f833,business,US-Central,495894.73,2020-04-15,46
5104,fbfbf0b7e9b2,savings,EU-East,450677.85,2022-02-09,47
5105,261efb30a5e1,business,APAC,489189.27,2022-09-09,60
5106,6508d0637e8b,checking,APAC,242209.05,2022-01-28,22
5107,f4ebfc551dca,business,US-Central,93838.36,2018-05-03,55
5108,92d50f813f56,business,US-West,177367.65,2022-03-06,63
5109,a84b4dd0e9b1,checking,EU-West,346631.65,2021-04-23,49
5110,de658146a55d,checking,EU-East,161973.9,2020-07-30,63
5111,6e5aa1dc7e8a,checking,APAC,53498.48,2020-04-01,36
5112,fcb552c237f9,business,US-East,128666.78,2019-04-05,79
5113,ca72687c2807,savings,EU-West,477050.14,2018-11-20,21
5114,34f23e5041aa,savings,US-East,100568.98,2018-04-06,24
5115,985a76c34ce0,business,EU-West,423376.54,2020-04-17,47
5116,b670b5b9d361,checking,EU-West,388227.86,2019-12-23,18
5117,b71e5a349df7,checking,US-West,440685.1,2020-06-15,54
5118,a8bfa1284857,business,APAC,234409.7,2021-12-18,46
5119,1b576c20a207,checking,APAC,478746.76,2020-05-30,18
5120,290ad1c0b2be,savings,US-West,499790.49,2020-04-20,47
5121,0eb48a9fbdbc,business,APAC,303784.0,2018-11-19,19
5122,28887c2bf5d3,savings,US-West,255909.24,2021-11-09,58
5123,a41031ccd3d6,savings,APAC,203660.43,2018-07-26,43
5124,438cca29f1f5,checking,EU-West,17419.33,2018-10-05,65
5125,8c33aa99217d,savings,US-West,475382.43,2019-12-14,43
5126,cce6584a0d4d,checking,EU-East,33466.05,2021-08-04,50
5127,b48e70eaf17a,savings,US-Central,442906.48,2019-09-25,26
5128,28e59183fa3e,savings,US-East,413097.95,2019-11-19,42
5129,3e631c7049f5,savings,EU-East,78871.84,2022-07-11,59
5130,ca7e6f0934f7,business,US-West,217974.87,2018-04-02,19
5131,a518ee701f15,business,US-East,160204.21,2020-03-11,68
5132,04d346f0e4b0,savings,US-East,331595.48,2021-12-10,29
5133,d5ac7754bcb2,checking,US-West,128757.44,2020-03-15,62
5134,42b68f0a2e02,savings,US-West,46888.98,2021-07-01,26
5135,5d272d739dda,business,US-East,407787.08,2018-11-13,63
5136,5b9a3beaa1c4,savings,EU-West,217769.89,2020-06-03,80
5137,ed557034b44f,savings,APAC,2226.88,2019-10-24,32
5138,eec6b69860a6,business,US-West,138930.31,2022-02-16,58
5139,7a30948719bc,checking,APAC,431231.27,2021-08-28,80
5140,5dc8d59ac13f,savings,US-West,167536.53,2021-03-03,62
5141,bdb158208af9,business,APAC,217224.56,2018-12-08,22
5142,356d544faa1b,business,APAC,6112.08,2020-08-13,53
5143,b8d4efabab63,checking,EU-East,16107.91,2018-05-19,39
5144,74d3b6a11c0a,checking,US-West,57960.7,2020-07-16,42
5145,646fc3463680,savings,EU-East,378628.28,2022-05-08,76
5146,c5d643ef4d90,business,EU-West,148376.59,2021-08-31,39
5147,265352caa939,savings,US-West,204440.07,2022-09-01,38
5148,7121922f349d,checking,EU-West,5666.11,2018-09-02,65
5149,0db0bdb8cfa5,business,US-Central,490890.51,2019-12-14,18
5150,c5b90a81835e,checking,EU-East,473138.49,2020-01-16,20
5151,68cd7cd95e19,savings,EU-East,246406.72,2021-02-25,69
5152,a0dced107eb1,savings,US-East,63441.01,2019-07-01,30
5153,97cf188932f9,business,EU-East,291311.22,2019-12-05,72
5154,df5e37c15b83,business,EU-East,217066.04,2021-12-01,29
5155,10ef7597baac,business,EU-West,298391.18,2019-10-14,73
5156,4c6b885eb4d4,checking,US-Central,215499.7,2020-03-28,20
5157,e3dcd3e4ebf8,business,US-West,167429.62,2020-02-24,40
5158,5af80ef569a6,savings,US-East,241336.04,2018-05-09,66
5159,4b4c11f1dd9c,savings,APAC,476065.59,2021-04-17,22
5160,08e148ef7f5c,business,US-West,237363.53,2022-11-09,51
5161,c08dc70aafff,business,US-Central,109018.01,2019-05-28,71
5162,e2db968e32d6,savings,US-West,133632.38,2018-12-20,73
5163,a913a53abcfe,savings,EU-East,323218.21,2019-05-30,60
5164,b3132b2aea8b,business,EU-West,211612.9,2018-05-16,28
5165,0c410c4429f4,checking,US-Central,208496.75,2018-08-18,23
5166,6474b052581d,savings,APAC,188415.83,2020-03-23,38
5167,b885237c3a13,business,EU-West,385033.66,2018-11-01,33
5168,1497c969f12d,checking,US-West,423441.73,2018-11-06,68
5169,228f36c0af7f,savings,US-East,370756.86,2019-06-20,50
5170,d0f191e3753c,checking,US-East,134958.82,2018-07-14,62
5171,1dac53376dbd,checking,EU-East,360298.57,2018-08-10,22
5172,15d7b0166ef1,business,EU-East,136307.54,2021-06-14,67
5173,518dfd8c8f0f,business,EU-East,439872.88,2022-09-17,60
5174,397d2db7f0a0,checking,EU-West,384050.25,2019-05-30,78
5175,b4377d4e0416,business,APAC,382178.12,2019-09-11,73
5176,7cde05a72bcd,business,APAC,440864.49,2021-08-19,69
5177,fe65d6ba469e,savings,EU-East,55071.83,2018-10-06,66
5178,31966b27b639,checking,US-East,363941.32,2021-05-16,51
5179,a214ad9483d5,checking,US-Central,257541.03,2022-10-11,69
5180,a0ad8fbf67c6,business,US-East,164917.26,2021-04-28,59
5181,4c7c097d1a4c,checking,EU-East,60457.04,2020-11-06,19
5182,bbc50bff9fb7,checking,US-Central,356227.95,2019-01-30,19
5183,1e9478af1fe8,checking,EU-East,419440.54,2019-11-28,25
5184,f952ad754493,business,US-East,169617.65,2021-11-24,80
5185,691ca3042e98,checking,US-Central,478602.37,2021-12-25,51
5186,180546dc810f,business,EU-West,405198.33,2022-01-15,55
5187,d41ed97a20dc,checking,APAC,92270.46,2021-04-23,24
5188,4bc899035f41,checking,US-East,48696.95,2022-05-13,62
5189,b72a43936e94,business,US-Central,209068.04,2020-04-29,74
5190,87143cd4ef7b,business,US-East,80465.57,2018-10-08,79
5191,fdf618f90cf5,savings,EU-West,414747.08,2019-08-19,67
5192,88b515bf27d2,checking,EU-East,57464.45,2019-06-13,63
5193,dbc81b87669e,business,APAC,173423.52,2021-11-04,51
5194,33c394fb5ec4,checking,EU-West,388685.12,2022-11-05,21
5195,41e632d4fbe5,savings,EU-East,254673.21,2020-07-25,53
5196,50443aa325c9,savings,EU-East,450736.66,2022-05-24,64
5197,9922457d3481,business,US-East,423632.82,2019-10-20,42
5198,74eec474818b,business,US-West,343.77,2018-01-10,32
5199,0b14da8d5958,business,US-Central,372569.03,2018-06-11,41
5200,0bbe6f642062,business,US-Central,247768.59,2020-05-04,75
5201,ce1c489d6e84,checking,EU-West,195432.48,2022-11-21,49
5202,3c7e05256578,business,APAC,48365.88,2022-10-09,19
5203,ff08b3f25c3f,business,EU-East,172747.26,2019-08-08,21
5204,8e2da0f21383,checking,EU-East,284947.83,2019-09-13,66
5205,1d96a6da58a4,savings,APAC,50303.44,2020-03-22,35
5206,6a7de560f2db,checking,EU-East,192871.06,2019-12-22,74
5207,3e040ef76a6c,business,EU-East,438766.13,2022-01-22,30
5208,d331535b551a,checking,US-West,423525.24,2022-06-15,19
5209,d77f48652e1c,checking,US-Central,446683.45,2020-08-24,80
5210,ca23be2d10f3,savings,EU-West,127411.11,2021-02-05,76
5211,33bcc24ec367,savings,US-East,446310.94,2019-01-17,60
5212,896919dc91ab,business,US-Central,407390.15,2022-11-10,77
5213,bfd3f0f7ba8b,savings,EU-West,125722.58,2022-05-15,52
5214,6c132e17fee6,checking,EU-East,372960.63,2020-03-23,62
5215,7615f3e2aefb,business,US-West,288346.7,2019-10-24,37
5216,81c879da0b61,business,US-West,184559.63,2018-03-16,58
5217,1f77d551bc6c,savings,US-West,337696.92,2022-07-29,48
5218,d8108d74888e,business,US-Central,282342.79,2020-11-20,77
5219,bddb042ec028,checking,EU-East,86075.11,2020-11-10,45
5220,8c3c9e9a46ea,savings,US-Central,190507.15,2021-06-07,30
5221,a14e88ce4705,savings,APAC,457692.03,2018-12-31,44
5222,21c1d498e6ca,checking,EU-West,217851.98,2022-07-18,28
5223,d3c1e1ce709f,checking,EU-West,269482.36,2018-10-12,23
5224,262b02657926,checking,EU-West,170294.05,2022-07-10,75
5225,b094a9c9c72c,checking,EU-East,103009.57,2019-06-05,65
5226,130ccbc3acb0,business,US-Central,482629.44,2021-05-28,58
5227,1ba3e182c9bc,business,APAC,389562.11,2020-08-21,20
5228,1dfbe6ab46b1,checking,EU-East,8972.18,2018-11-26,73
5229,8ec662642dc2,savings,US-East,339004.16,2020-07-19,19
5230,0d5e08b59e89,checking,EU-East,148170.66,2020-05-11,73
5231,d58b8fcc761e,checking,APAC,193348.67,2018-02-06,66
5232,bf286bd03e55,savings,US-Central,227470.18,2021-03-16,67
5233,fa8ee1fd4795,business,US-West,138858.72,2020-01-18,74
5234,a5f89870eb1d,business,US-Central,348289.0,2022-09-15,57
5235,ca7f5aa0ee92,checking,APAC,108559.48,2018-05-30,78
5236,1ed59460baa0,business,APAC,61935.77,2019-05-04,51
5237,a9e753ee6b4d,business,APAC,213533.4,2020-06-02,47
5238,d5926cc3e929,business,APAC,25063.62,2022-10-21,45
5239,8ebbe28b2a43,business,EU-West,479855.03,2020-05-14,34
5240,fa6ca9f0b749,savings,APAC,317411.37,2020-08-21,66
5241,fe4c7fed6764,business,US-East,39828.58,2018-04-16,73
5242,a167c8c95cf7,savings,US-East,275696.98,2018-05-06,50
5243,a42e45a8d13c,checking,APAC,234190.73,2019-05-28,53
5244,2205c9326803,savings,US-East,396198.45,2018-12-22,59
5245,3675aaa7d508,savings,EU-West,355813.85,2021-01-23,68
5246,ddd22ac206fe,savings,APAC,110922.21,2021-06-25,73
5247,8184f28e0f6d,savings,US-West,66711.92,2022-03-10,31
5248,9888ae1fddbc,checking,EU-East,64922.92,2021-04-26,34
5249,7db78323bc67,savings,EU-West,238498.89,2018-09-20,67
5250,5dd2c0510909,savings,EU-West,126201.83,2019-01-07,46
5251,9435bb2b2f97,savings,US-East,82511.27,2021-10-13,24
5252,dd1b7b3ba093,business,EU-East,438644.31,2021-09-10,29
5253,b0bfe875cc06,checking,US-Central,263213.17,2018-07-10,45
5254,2b116fab9dda,checking,APAC,189293.04,2018-03-13,51
5255,397a8f193e89,business,EU-West,355780.9,2019-04-17,52
5256,a656e7b5900e,business,EU-East,436603.39,2020-09-28,29
5257,d80f703ee55f,checking,APAC,397931.21,2022-07-20,36
5258,33afe54d07ea,savings,APAC,312964.59,2020-08-04,74
5259,b44cd09933e7,business,US-West,184316.26,2021-04-18,50
5260,9cdab1960e3e,business,US-Central,223592.27,2022-06-10,48
5261,e93054199b6b,savings,EU-East,350811.13,2018-04-25,64
5262,3810563dbd00,checking,APAC,294912.58,2022-08-26,51
5263,0499940cfa17,checking,US-West,322642.49,2019-11-29,21
5264,0c22b401ddea,savings,US-Central,203710.44,2018-11-04,72
5265,75f108ecd500,business,APAC,352068.19,2020-05-09,48
5266,f4e331348d0c,savings,EU-West,373090.61,2021-04-27,46
5267,e60056ec8ee0,savings,EU-East,332286.66,2021-08-13,22
5268,3adfe1f7d6ed,business,EU-East,393719.46,2020-11-30,31
5269,406baee45bdb,savings,APAC,459762.07,2022-01-09,73
5270,dbf29ff26683,business,US-Central,309238.27,2019-04-06,36
5271,3c1171d226d3,business,US-Central,489073.19,2022-05-17,55
5272,22c318505dd6,business,US-East,57471.54,2018-10-04,53
5273,4ebe65a339d6,business,EU-West,86540.98,2019-11-18,78
5274,ac2ba14e527c,savings,APAC,25924.37,2021-07-19,57
5275,db26183bc804,savings,US-West,247215.22,2019-07-30,54
5276,941525ca6585,checking,EU-West,337374.4,2020-05-15,50
5277,55dfbf64a7e7,business,EU-West,441682.17,2022-05-21,40
5278,06e9f7880a78,business,EU-East,438941.61,2019-08-22,61
5279,db041ef20d9e,business,US-East,354029.23,2020-08-09,53
5280,03e01e34f8d5,business,US-West,405064.38,2021-07-08,68
5281,f314ba6c4b10,checking,US-East,275115.31,2018-10-04,59
5282,078cd6f04821,checking,US-East,48798.9,2018-09-10,34
5283,389438b0c7ba,business,EU-West,333935.65,2018-12-31,56
5284,4eb5c1bf4e72,savings,US-West,159936.43,2018-04-29,38
5285,debed24513e0,savings,EU-East,170163.38,2020-09-27,34
5286,e3c713a0f831,business,US-East,282574.69,2022-11-11,43
5287,e45f8cba4870,checking,APAC,348673.34,2020-06-30,60
5288,5c154a2efd4d,checking,APAC,255675.51,2022-07-06,18
5289,e3eabb91283f,savings,APAC,470041.48,2021-12-31,50
5290,cb618033ebef,savings,US-West,136521.33,2021-11-23,60
5291,d2361843bcd2,savings,APAC,449913.67,2018-12-24,36
5292,4b43c267d707,business,APAC,294598.47,2022-12-01,43
5293,4fbf8bc5f078,savings,APAC,329649.08,2020-05-17,57
5294,3437190e5e00,business,US-West,426755.07,2019-09-02,78
5295,e5b2a634b318,checking,EU-West,62236.34,2019-12-09,47
5296,0559a9fabb92,business,US-Central,32066.57,2018-11-15,59
5297,c86b1b26eab0,savings,US-West,379458.41,2019-03-21,33
5298,9ee1a75b5cbc,checking,EU-West,231701.55,2019-11-02,61
5299,4f1f385e88b5,business,EU-West,248903.4,2020-07-05,31
5300,384198651371,business,US-West,194062.55,2019-05-29,71
5301,c402aa62a665,savings,EU-East,427118.15,2022-04-24,38
5302,3214cc021f6f,checking,APAC,34892.51,2018-04-09,37
5303,adac53ecf96f,business,EU-East,218857.91,2021-12-22,23
5304,2b5aeed866a1,checking,EU-West,456239.5,2019-06-10,22
5305,b4598e73b928,business,APAC,91245.76,2021-07-13,50
5306,306f8aed7103,savings,US-East,470191.31,2018-03-03,54
5307,17a650c45a2e,checking,EU-West,421200.27,2021-05-06,43
5308,2dd93d22c4f3,business,EU-West,302163.43,2020-03-15,49
5309,4b4d3ccd7c91,business,US-Central,237336.2,2022-09-02,68
5310,d00e5a8086d7,business,US-East,229785.79,2022-09-26,66
5311,7856ca079bfe,savings,US-West,184189.33,2018-12-15,45
5312,dde98dad8e35,business,US-West,391338.93,2020-10-21,65
5313,699c26fb2fa7,checking,US-West,174197.59,2018-04-14,30
5314,4b87c24b4669,business,US-Central,357592.77,2020-03-03,74
5315,4ebaeb3f076e,savings,EU-East,222800.09,2020-01-13,65
5316,19e09f86fc92,savings,US-West,160155.95,2020-02-17,18
5317,5a5fff56415c,business,US-East,373084.22,2020-08-29,60
5318,090528ca76dd,checking,EU-East,344317.59,2020-10-19,59
