merchant_id,merchant_name,category,region
2314,Torres-Brooks,utilities,APAC
2315,Tucker-Moody,restaurant,APAC
2316,Bowers Group,crypto,US-West
2317,Zuniga LLC,utilities,US-Central
2318,Lewis-Fuentes,gaming,EU-West
2319,Smith-Kelley,online,EU-East
2320,Harrell Group,crypto,EU-East
2321,Berry-Knight,grocery,US-West
2322,Harrington-Alvarez,retail,US-West
2323,"Bass, Anderson and Taylor",restaurant,US-Central
2324,"Murray, Cole and Cole",travel,US-Central
2325,"Nguyen, Marsh and Beck",grocery,EU-East
2326,Hughes-Mccullough,grocery,US-Central
2327,Weaver-Rubio,gaming,US-East
2328,Fitzgerald-Brewer,travel,EU-East
2329,"Hogan, Zimmerman and Hoffman",travel,US-East
2330,Schneider Inc,restaurant,EU-West
2331,Friedman PLC,restaurant,EU-East
2332,"Todd, Bernard and Boyd",grocery,US-East
2333,Shaw-Smith,restaurant,EU-West
2334,"Mayer, White and Smith",utilities,US-West
2335,"Wallace, Roman and Lawson",retail,US-Central
2336,Chapman-Henry,crypto,EU-West
2337,Morgan and Sons,travel,EU-East
2338,Johnson-Rice,online,EU-West
2339,Scott-Wilson,online,EU-East
2340,Weaver LLC,retail,US-Central
2341,White Inc,online,US-East
2342,"Jackson, Mendez and Nguyen",travel,US-West
2343,Reeves LLC,utilities,APAC
2344,Garcia-Thomas,utilities,US-Central
2345,Scott-David,travel,US-East
2346,"Willis, Vasquez and Goodwin",online,US-East
2347,Avery-Adams,crypto,US-West
2348,Marshall-Russell,online,EU-East
2349,Johnson-Schultz,online,US-West
2350,"Garcia, Hines and Pearson",retail,APAC
2351,Miller-Fields,retail,EU-East
2352,Patton and Sons,retail,APAC
2353,Fernandez-Jackson,travel,EU-West
2354,"Hayes, Smith and Marshall",gaming,EU-East
2355,"Roberts, Stanton and Smith",utilities,US-East
2356,Nelson-King,restaurant,APAC
2357,"James, Bell and Chen",grocery,US-West
2358,"Pittman, Campbell and Martin",gaming,APAC
2359,"Hart, Turner and Foster",travel,EU-West
2360,Rivas Ltd,online,EU-West
2361,"Lutz, Johns and Clark",utilities,US-Central
2362,"Bernard, Flores and Fleming",retail,US-East
2363,Reid-Petty,travel,EU-East
2364,"Chavez, Sanchez and Bird",grocery,US-West
2365,Clark-Haley,utilities,APAC
2366,Smith-Holt,utilities,US-West
2367,"Nielsen, Lynch and Smith",crypto,EU-East
2368,Chambers Group,grocery,US-Central
2369,"Woodard, Warner and Farmer",retail,APAC
2370,"Miller, Mcdowell and Curtis",utilities,US-West
2371,"Johnson, Collier and Powers",grocery,US-West
2372,"Martinez, Stanton and Bennett",grocery,US-East
2373,"Howard, Thompson and Tate",crypto,US-East
2374,"Terrell, Martinez and Wood",utilities,US-West
2375,Wallace and Sons,gaming,US-West
2376,"Smith, Campbell and Morse",crypto,APAC
2377,Lee-Velasquez,retail,APAC
2378,"Turner, Robbins and Young",restaurant,US-Central
2379,Coffey-Johnson,online,EU-West
2380,Conway-Mann,gaming,US-East
2381,Rodriguez-Ramirez,gaming,US-West
2382,"Snyder, Arnold and Keller",gaming,US-West
2383,"Chambers, Morrison and Thompson",travel,APAC
2384,"Anderson, Brown and Green",crypto,US-Central
2385,"Foley, Ibarra and Daniel",utilities,US-Central
2386,Lee-Gregory,online,US-West
2387,"Byrd, Mendez and Becker",crypto,US-East
2388,Smith-Simmons,utilities,APAC
2389,"Hahn, Williams and Mcmillan",utilities,US-Central
2390,Richard-Russell,online,US-East
2391,Frazier Group,crypto,US-West
2392,Ward-Blake,utilities,EU-West
2393,"Walker, Ramirez and Fisher",travel,EU-East
2394,Stewart-Myers,restaurant,US-Central
2395,Miller-Armstrong,utilities,EU-West
2396,Mooney and Sons,gaming,US-West
2397,"Coleman, Jones and Wright",restaurant,US-East
2398,Murphy Inc,retail,US-East
2399,"Garrett, Johnson and Reynolds",utilities,US-East
2400,Watkins Ltd,utilities,EU-East
2401,Pittman-Wright,online,APAC
2402,Allen-Peterson,crypto,EU-West
2403,Underwood PLC,online,APAC
2404,Harding PLC,gaming,US-East
2405,"Gonzales, Davis and Griffin",utilities,EU-West
2406,Bennett Ltd,travel,US-Central
2407,Patton Inc,retail,US-West
2408,Brown-Bishop,gaming,US-East
2409,Jones-Byrd,grocery,US-West
2410,"Williams, Horn and Morales",utilities,APAC
2411,"Walton, Hall and Greene",travel,EU-West
2412,"Hanson, Chavez and Marshall",retail,EU-West
2413,Hobbs-Harvey,gaming,US-Central
2414,Curtis-Lowe,retail,US-Central
2415,Gibson LLC,crypto,US-Central
2416,"Lee, Garcia and Larson",crypto,US-Central
2417,Watkins and Sons,gaming,US-West
2418,"Martinez, Hicks and Kelly",utilities,US-West
2419,Hardy-Wallace,online,US-West
2420,Anderson PLC,travel,APAC
2421,Palmer-Pearson,restaurant,US-West
2422,Collins-Mcclure,crypto,US-East
2423,"Cooper, Wood and Smith",restaurant,EU-East
2424,"Sandoval, Thomas and Young",utilities,APAC
2425,"Trevino, Henderson and Gonzalez",grocery,US-Central
2426,Davidson and Sons,travel,US-Central
2427,Neal-Holden,crypto,EU-West
2428,"Schwartz, Christian and Knight",crypto,EU-East
2429,Jensen-Barnes,crypto,APAC
2430,Robinson-Smith,utilities,APAC
2431,Steele Group,retail,APAC
2432,"Lewis, Castillo and Tate",restaurant,US-East
2433,Aguirre-Bennett,utilities,EU-West
2434,Lopez-Fritz,grocery,US-West
2435,Smith-Howard,restaurant,APAC
2436,"Wilson, Roberts and Lee",utilities,APAC
2437,"Durham, Ward and Hester",online,US-Central
2438,Gonzalez and Sons,online,APAC
2439,Mcclure Ltd,online,APAC
2440,Cameron Inc,online,US-West
2441,Decker and Sons,utilities,EU-West
2442,Pena-Dyer,online,US-East
2443,Boyle-Torres,utilities,US-East
2444,"Jackson, Rose and Lloyd",gaming,EU-West
2445,"Keith, Johns and Jones",online,US-Central
2446,Andrade and Sons,grocery,US-West
2447,"Brooks, Greene and Rowland",online,APAC
2448,Mccall PLC,online,US-East
2449,"Lopez, Nichols and Clarke",utilities,APAC
2450,Wright-Soto,grocery,APAC
2451,Salas-York,online,EU-East
2452,"Blackwell, Clark and Miller",restaurant,US-East
2453,Gibbs-Mendez,gaming,US-East
2454,Romero Ltd,online,US-East
2455,"Brooks, Stone and White",restaurant,APAC
2456,"Brooks, Neal and Baldwin",grocery,APAC
2457,Wells-Perkins,crypto,US-West
2458,"Morse, Silva and Johnson",online,US-Central
2459,Jacobson Group,grocery,APAC
2460,Foster LLC,gaming,US-East
2461,Oneal-Duncan,utilities,APAC
2462,Scott-Miller,retail,EU-West
2463,Phillips PLC,utilities,EU-West
2464,Hall-Williams,crypto,APAC
2465,"Oliver, Simmons and Mcdonald",gaming,US-Central
2466,Richardson-Jimenez,gaming,US-East
2467,Reyes-White,online,EU-West
2468,Baker Inc,retail,EU-West
2469,Valenzuela-Phillips,gaming,EU-East
2470,"Hunt, Schneider and Hartman",travel,US-Central
2471,Johnson-Gonzalez,crypto,APAC
2472,Leonard LLC,grocery,APAC
2473,Mcgee-Mack,restaurant,EU-West
2474,Lee-Munoz,utilities,EU-West
2475,Murillo Ltd,gaming,US-Central
2476,"Daniels, Green and Carrillo",gaming,APAC
2477,Short-Logan,online,EU-East
2478,Bautista-Underwood,travel,US-East
2479,"Smith, Valdez and Hays",utilities,EU-East
2480,Grimes and Sons,travel,EU-West
2481,Cummings and Sons,gaming,US-East
2482,Hall-Matthews,restaurant,APAC
2483,"Todd, Sharp and Murray",utilities,APAC
2484,Edwards and Sons,crypto,EU-East
2485,Carrillo-Wolfe,gaming,APAC
2486,Gonzales PLC,crypto,US-Central
2487,Brooks PLC,grocery,APAC
2488,Torres Ltd,restaurant,APAC
2489,Porter Ltd,gaming,US-Central
2490,Morgan-Barnes,grocery,APAC
2491,"Goodwin, Farmer and Vaughn",travel,US-Central
2492,Nguyen-Johnson,grocery,US-Central
2493,Weeks and Sons,gaming,EU-East
2494,Carroll-Lloyd,restaurant,US-Central
2495,"Berry, Myers and James",travel,US-East
2496,Brown-Hughes,gaming,US-West
2497,Rodriguez-Hudson,retail,EU-East
2498,Fowler-Torres,grocery,APAC
2499,"Burns, Lopez and Jones",utilities,US-West
2500,Campbell-Hall,travel,EU-West
2501,"Warren, Gibson and Wood",travel,US-West
2502,Moore-Rodriguez,grocery,US-West
2503,"Barnes, Paul and Price",online,US-East
2504,Anderson and Sons,online,US-Central
2505,Reynolds-Mckinney,gaming,EU-West
2506,Moore-Andrews,online,US-Central
2507,Matthews-Shaw,travel,US-Central
2508,"Stevens, Harris and Ritter",crypto,US-Central
2509,Brown-Ross,crypto,EU-West
2510,Stevens-Johnston,retail,APAC
2511,"Davis, Lucas and Ellison",travel,US-West
2512,Graves-Dawson,utilities,US-West
2513,Myers-Colon,retail,US-Central
2514,Perry and Sons,restaurant,US-West
2515,"Quinn, Ellis and Bartlett",restaurant,US-Central
2516,Hale Inc,restaurant,US-West
2517,Hale-Williams,crypto,EU-East
2518,"Carter, Hendricks and Wolfe",online,US-West
2519,"Barrera, Kerr and Jenkins",gaming,US-East
2520,"Martinez, Wood and Campos",gaming,EU-West
2521,"Miranda, Nguyen and Hayes",restaurant,EU-West
2522,Clark-Williams,travel,US-West
2523,"Brady, James and Reese",restaurant,US-East
2524,Sanders Inc,utilities,US-East
2525,Wilson-Stark,grocery,EU-West
2526,Santiago-Marshall,restaurant,US-East
2527,Jones-Kelley,retail,US-East
2528,Reeves Group,utilities,EU-East
2529,Ruiz LLC,online,EU-West
2530,"Garcia, Phillips and Nichols",online,US-East
2531,Jackson-Powers,retail,APAC
2532,Byrd and Sons,crypto,EU-East
2533,Howard-Robinson,travel,EU-West
2534,Stafford PLC,retail,APAC
2535,Ramos Inc,restaurant,EU-East
2536,"Cain, Davidson and Moran",gaming,US-West
2537,Myers LLC,online,US-West
2538,Williams-Smith,restaurant,APAC
2539,Wang-Mcfarland,online,US-Central
2540,Kerr-Gonzalez,restaurant,APAC
2541,Fisher Inc,online,US-Central
2542,Hoover-Frazier,grocery,US-Central
2543,Walker Inc,gaming,EU-East
2544,"Jackson, Jackson and Perry",restaurant,EU-West
2545,Ochoa LLC,grocery,US-West
2546,"Sims, Weber and Villa",crypto,EU-West
2547,Mcmillan-Martinez,retail,US-West
2548,"Hanson, Williams and Mcclure",online,US-West
2549,Turner-George,restaurant,EU-East
2550,Marquez PLC,restaurant,APAC
2551,King Inc,travel,EU-East
2552,"Nguyen, Mccoy and Price",restaurant,US-Central
2553,"Anderson, Thompson and Gill",retail,EU-East
2554,"Stewart, York and Olson",gaming,APAC
2555,Smith-Barr,online,US-Central
2556,Reyes-Davidson,travel,US-East
2557,Gordon Ltd,grocery,US-Central
2558,Hall PLC,online,US-West
2559,Todd-Harvey,crypto,US-Central
2560,Harris-Bennett,retail,US-Central
2561,"Johnson, Mclean and George",grocery,US-West
2562,Stevenson-Murphy,crypto,US-East
2563,Stewart-Buchanan,grocery,EU-East
2564,Meyer Group,grocery,EU-West
2565,"Hess, Christensen and Perez",utilities,EU-West
2566,"Rivera, Allen and Ryan",travel,US-Central
2567,"Mcneil, Solis and Horton",crypto,US-Central
2568,Franklin Group,restaurant,EU-East
2569,"Morris, Ramos and Smith",retail,APAC
2570,Jones-Lee,gaming,EU-West
2571,"Braun, Mays and Martinez",crypto,US-East
2572,Romero Group,restaurant,US-Central
2573,"Mcdonald, Martin and Gonzalez",utilities,EU-West
2574,Thompson-Wright,utilities,US-East
2575,Ray-Faulkner,travel,EU-East
2576,Nelson Group,online,US-Central
2577,Tapia LLC,retail,APAC
2578,Gray-Ruiz,utilities,EU-West
2579,Wagner-Moss,restaurant,EU-East
2580,Weiss Group,crypto,EU-West
2581,Gill Group,travel,EU-West
2582,Blake LLC,utilities,EU-West
2583,"Medina, Tran and Thompson",restaurant,EU-West
2584,Ford-Chavez,restaurant,US-West
2585,Hart-Castillo,restaurant,EU-West
2586,Taylor-Harrison,crypto,EU-East
2587,Hendricks Inc,grocery,EU-East
2588,Hensley Ltd,travel,US-East
2589,"Brooks, Sullivan and Perry",gaming,APAC
2590,Waller-Brooks,retail,EU-West
2591,Parker-Archer,utilities,US-West
2592,Ortiz Inc,retail,EU-East
2593,Wise-Walton,retail,US-East
2594,Hicks-Burns,online,EU-East
2595,"Richardson, Brown and Cruz",online,US-West
2596,Fitzgerald-Allen,travel,EU-West
2597,Dorsey LLC,crypto,US-West
2598,"Mann, Johnson and Wade",restaurant,APAC
2599,Green Group,crypto,EU-East
2600,"Hernandez, Wright and Lane",travel,US-East
2601,"Skinner, Smith and Wise",restaurant,APAC
2602,"Dawson, Cruz and Mccarthy",online,US-East
2603,Stone and Sons,utilities,EU-East
2604,Martin-Simmons,utilities,US-East
2605,"Turner, Ponce and Barrett",crypto,US-Central
2606,Willis-Gross,gaming,US-Central
2607,"Booth, Rodriguez and Armstrong",grocery,APAC
2608,Olsen-Adams,grocery,US-West
2609,Conrad Group,travel,APAC
2610,"Parker, Benitez and Velasquez",travel,EU-East
2611,Warren-Pena,utilities,US-Central
2612,"Jordan, Thompson and Lopez",grocery,EU-East
2613,"Fry, Hayes and Olsen",online,APAC
2614,Lamb and Sons,travel,US-East
2615,Bird-Savage,travel,US-East
2616,Sims-Weber,gaming,EU-East
2617,"Martin, Carter and Gray",crypto,US-West
2618,Brown-Johnson,gaming,EU-West
2619,Woods Ltd,online,US-Central
2620,Ortega Inc,restaurant,EU-East
2621,Morrison-Hatfield,travel,EU-East
2622,Frederick-Kennedy,travel,US-East
2623,Munoz-Rogers,online,US-Central
2624,"Wu, Key and Montoya",restaurant,US-Central
2625,Ortega-Gray,utilities,US-East
2626,Hester LLC,online,US-Central
2627,Hardy-Barron,retail,APAC
2628,"Ramirez, Lyons and Briggs",utilities,US-West
2629,Hayes-Parks,gaming,APAC
2630,Robertson-Keller,crypto,EU-West
2631,Andersen LLC,crypto,US-East
2632,"Nguyen, Wallace and Lawson",retail,EU-East
2633,Stevenson-Bauer,utilities,EU-West
2634,Patterson-Huynh,restaurant,EU-East
2635,Hatfield-Vincent,utilities,US-East
2636,Navarro LLC,travel,US-East
2637,"Lee, Thomas and Meyer",grocery,APAC
2638,"Glover, Moran and Johnson",grocery,EU-West
2639,Robles-Turner,utilities,APAC
2640,"Davies, Archer and Owens",online,US-West
2641,Friedman-Olson,grocery,EU-West
2642,"Allen, Lewis and Mullins",gaming,EU-East
2643,"Graves, Garcia and Holder",restaurant,APAC
2644,Miranda-Robinson,restaurant,EU-East
2645,Wade-Lynn,utilities,APAC
2646,"Martinez, Taylor and Nichols",online,EU-West
2647,"Vasquez, Pope and Cook",retail,EU-East
2648,Huynh PLC,utilities,EU-West
2649,Schneider Group,grocery,EU-East
2650,"Paul, Hardy and Valdez",grocery,US-Central
2651,"Burch, Kim and Hall",crypto,EU-East
2652,Wilson-Miller,grocery,EU-West
2653,Garner Inc,restaurant,EU-East
2654,"Richardson, Castaneda and Finley",online,EU-East
2655,"Mclaughlin, Collins and Lawrence",online,US-Central
2656,Boone Group,restaurant,EU-West
2657,Wise-Salinas,restaurant,US-Central
2658,Meyer PLC,travel,EU-East
2659,"Walker, Foster and Medina",travel,US-Central
2660,Stewart-Cabrera,crypto,US-East
2661,Hood-Porter,retail,EU-East
2662,Hernandez-Campbell,retail,EU-East
2663,"Ortega, Solis and Warner",travel,APAC
2664,"Flores, Shaw and Barker",utilities,EU-West
2665,Shea-Mccarthy,utilities,US-Central
2666,Welch-Lewis,gaming,EU-West
2667,Padilla-Bennett,travel,APAC
2668,Hernandez-Moran,grocery,EU-East
2669,"Michael, Walker and Fitzgerald",travel,US-West
2670,Gates Ltd,retail,APAC
2671,Evans-Briggs,travel,US-West
2672,Ritter PLC,gaming,US-West
2673,Rogers-Gregory,restaurant,EU-East
2674,Todd-Myers,grocery,US-East
2675,"Acosta, Campbell and Leblanc",retail,EU-East
2676,"Chase, Long and Anderson",online,APAC
2677,"Glenn, Brown and Michael",utilities,APAC
2678,Ellis-Martin,gaming,APAC
2679,Ramos Group,travel,US-West
2680,Merritt-Clark,utilities,US-West
2681,"Gonzalez, Curtis and Cox",travel,US-East
2682,"Garcia, Floyd and Garrison",restaurant,EU-West
2683,Clements-Simmons,grocery,US-Central
2684,Howe Inc,online,US-West
2685,Mccann-White,utilities,EU-West
2686,"Morgan, Hamilton and Hernandez",online,APAC
2687,"Powell, Johnson and Allen",gaming,APAC
2688,Turner-Carlson,utilities,APAC
2689,Delgado Group,gaming,EU-East
2690,"Esparza, Lambert and Davis",restaurant,US-East
2691,Hancock-Santos,gaming,APAC
2692,Chen-Wallace,restaurant,US-East
2693,Wilson Inc,restaurant,EU-West
2694,Burns Ltd,retail,US-West
2695,"Walker, Matthews and Archer",travel,US-West
2696,Hill-Mcgee,grocery,US-East
2697,"White, Washington and Newman",restaurant,US-Central
2698,Evans-Martinez,online,US-East
2699,Brown-Stout,travel,US-East
2700,"Lopez, Hess and Smith",grocery,EU-West
2701,"Roth, Logan and Moreno",retail,EU-East
2702,Stone PLC,grocery,US-East
2703,"Reeves, Tyler and Martinez",retail,EU-West
2704,Sheppard Inc,utilities,EU-West
2705,Atkins Ltd,online,EU-East
2706,Martinez-Anderson,gaming,EU-East
2707,Delgado Inc,grocery,APAC
2708,"Scott, Mullins and Miller",grocery,US-East
2709,Hunter LLC,gaming,APAC
2710,"Jackson, Rowland and Barrett",crypto,US-Central
2711,Turner PLC,gaming,US-East
2712,Hopkins-Wallace,gaming,EU-East
2713,"Henry, Edwards and Bartlett",gaming,US-Central
2714,Obrien-Dixon,retail,US-East
2715,"Garcia, Weiss and Young",utilities,EU-West
2716,Guzman and Sons,gaming,EU-West
2717,"Howard, Anderson and Dean",crypto,APAC
2718,Pierce LLC,grocery,APAC
2719,Santos-Martin,utilities,EU-East
2720,Miller-King,travel,APAC
2721,Bentley-Thomas,grocery,EU-East
2722,Cowan-Terry,utilities,US-West
2723,Klein PLC,utilities,EU-East
2724,"Holland, Dixon and Martin",utilities,US-Central
2725,Johnson-Munoz,grocery,US-Central
2726,Nelson PLC,travel,APAC
2727,Sutton Group,retail,EU-West
2728,Blankenship-Strickland,online,APAC
2729,Melton and Sons,crypto,US-East
2730,Smith-Bennett,gaming,EU-West
2731,Gray Inc,utilities,EU-West
2732,Chapman-Roman,crypto,EU-West
2733,Rice Ltd,utilities,US-East
2734,"Grimes, Arnold and Lawson",grocery,US-East
2735,Reed Ltd,gaming,US-East
2736,"Faulkner, Schmidt and Wheeler",travel,US-West
2737,Woods-Anderson,gaming,EU-East
2738,Parks Ltd,crypto,EU-West
2739,Sandoval and Sons,utilities,US-Central
2740,Bradley-Adams,grocery,APAC
2741,"Fowler, Wood and Waters",restaurant,US-Central
2742,"Franklin, Mann and White",gaming,US-West
2743,Lindsey-Shaw,utilities,US-Central
2744,Cisneros-Meyer,restaurant,APAC
2745,"Keith, Cervantes and Torres",utilities,EU-East
2746,Meza Group,utilities,US-Central
2747,Bruce-Walters,utilities,US-West
2748,Blair Inc,restaurant,EU-West
2749,Johnston Inc,crypto,US-West
2750,"Mitchell, Noble and Stokes",gaming,US-West
2751,Hayden Group,crypto,EU-West
2752,"Romero, Cross and Castillo",online,APAC
2753,"Jennings, Rhodes and Patel",travel,EU-West
2754,Bartlett Ltd,online,APAC
2755,Klein Ltd,gaming,US-East
2756,"Brady, Sanchez and Stevenson",online,US-West
2757,"Sutton, Williams and West",crypto,EU-West
2758,Craig PLC,travel,US-Central
2759,Thompson LLC,travel,US-East
2760,Palmer Inc,crypto,APAC
2761,Simpson-Jackson,utilities,US-East
2762,Morgan Ltd,crypto,US-West
2763,Evans-Carter,crypto,EU-East
2764,"Long, Leblanc and Hickman",travel,US-East
2765,"Robertson, Barry and Walls",utilities,EU-East
2766,"Charles, Brown and Smith",retail,US-East
2767,Murphy-Gomez,online,US-West
2768,Bailey Ltd,travel,EU-East
2769,Jordan and Sons,online,US-Central
2770,Rice and Sons,online,US-East
2771,Martinez-Freeman,grocery,EU-West
2772,Hammond LLC,crypto,US-Central
2773,Diaz-Mcclain,online,US-East
2774,"Cain, Rodriguez and Gonzales",utilities,EU-East
2775,Martin-Gomez,online,EU-West
2776,Smith-Stephenson,restaurant,US-East
2777,"Gonzalez, Lopez and Williams",restaurant,EU-East
2778,Fisher-Rivera,restaurant,EU-West
2779,Moyer-Bird,gaming,EU-East
2780,Fisher PLC,grocery,US-East
2781,Marsh-Klein,restaurant,US-Central
2782,Potter-Deleon,gaming,US-East
2783,Shaw-Mclean,travel,APAC
2784,Anderson-Rosario,gaming,US-West
2785,Martinez LLC,retail,EU-West
2786,"Smith, Cohen and Williams",online,US-West
2787,Jordan-Harper,grocery,APAC
2788,Hamilton LLC,crypto,US-West
2789,Tucker-Hodges,travel,US-Central
2790,"Lopez, Campbell and Wilson",utilities,US-East
2791,Gamble-Wright,gaming,US-East
2792,Gonzalez-Mccarthy,online,US-Central
2793,Haynes PLC,utilities,EU-East
2794,"White, Riddle and Garza",restaurant,US-West
2795,"Hernandez, Martinez and Morales",online,APAC
2796,Mooney-Hickman,travel,EU-West
2797,Smith-Gonzalez,restaurant,EU-East
2798,James PLC,retail,EU-West
2799,Graves-Baird,retail,US-Central
2800,Rogers Group,online,US-East
2801,Hicks Ltd,retail,EU-West
2802,Torres LLC,crypto,US-East
2803,Ramirez-Bell,gaming,APAC
2804,Wright-Jacobson,retail,APAC
2805,"Garner, Lewis and Kennedy",travel,APAC
2806,"Garcia, Lopez and Vaughan",travel,US-West
2807,Cook-Rodriguez,retail,US-West
2808,"Smith, Arnold and Atkins",travel,EU-West
2809,Ward-Patrick,grocery,US-West
2810,"Maxwell, Rice and Watson",retail,US-East
2811,"Hill, Silva and Miller",crypto,US-West
2812,Anderson Ltd,online,APAC
2813,"Martinez, Willis and Barr",online,EU-West
2814,"Roth, Lee and Griffin",utilities,APAC
2815,"Cooper, Swanson and Mayo",travel,US-Central
2816,Ferguson and Sons,crypto,APAC
2817,"Dawson, Snow and Malone",gaming,US-Central
2818,"Hester, Jacobson and West",retail,EU-East
2819,"Wilson, Graham and Webb",retail,EU-West
